#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#St, _2MASS, Rmag, Kmag, pmRA, pmDE, SpT1, mbol, DMph, DMkin, RV, vsini, SpT, EWHa, EWLi, Mm, u_Mm, n_Mm, f_Mm, Opt, Denis, _RA, _DE, RA, DEC, MatchID, MatchRA, MatchDEC, pmRA_, pmDEC, TESS Mag., Object Type, Source of Type, dstArcSec, Version, HIP, TYC ID, UCAC ID, 2MASS ID, SDSS ID, ALLWISE ID, GAIA ID, APASS ID, KIC ID, Source of Position, pmRA Err., pmDec Err., PM Flag, Parallax, Parallax Err., Source of Parallax, Gal. Long., Gal. Lat., Ecl. Long., Ecl. Lat., B Mag., B Mag. Err., V Mag., V Mag. Err., u Mag., u Mag. Err., g Mag., g Mag. Err., r Mag., r Mag. Err., i Mag., i Mag. Err., z Mag., z Mag. Err., J Mag., J Mag. Err., H Mag., H Mag. Err., K Mag., K Mag. Err., TWOMflag, prox, W1 Mag., W1 Mag. Err., W2 Mag., W2 Mag. Err., W3 Mag., W3 Mag. Err., W4 Mag., W4 Mag. Err., GAIA G Mag., GAIA G Mag. Err., TESS Mag. Err., TESS Flag, Stellar Properties Flag, T_eff, T_eff Err., log(g), log(g) Err., Metallicity, Metallicity Err., Stellar Radius, Stellar Radius Err., Stellar Mass, Stellar Mass Err., Stellar Density, Stellar Density Err., Luminosity Class from RPM, Stellar Luminosity, Stellar Luminosity Err., Distance, Distance Err., E(B-V), E(B-V) Err., Num. Sources in Aper., Contam. Ratio, Disposition, duplicate_id, priority
#@string, string, float, float, float, float, string, float, float, float, float, float, string, float, float, string, string, string, string, float, float, ra, dec, ra, dec, string, float, float, float, float, float, string, string, float, string, string, string, string, string, string, string, string, string, string, string, float, float, string, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, float, float, float, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, string, float, float, float, float, float, float, int, float, string, string, float
St,_2MASS,Rmag,Kmag,pmRA,pmDE,SpT1,mbol,DMph,DMkin,RV,vsini,SpT,EWHa,EWLi,Mm,u_Mm,n_Mm,f_Mm,Opt,Denis,_RA,_DE,RA,DEC,MatchID,MatchRA,MatchDEC,pmRA_,pmDEC,Tmag,objType,typeSrc,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag_,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag_,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority
b'C',b'04515303-4647309',11,8.89000034332275,30.2000007629395,11.3999996185303,b'M0.0',11.3299999237061,3.73000001907349,4.5,23.2000007629395,6.5,b'K7.8',-1.33000004291534,-8.30000019073486,b'Y',b'',b'RV',b'2',2,1,72.97096,-46.79192,72.97096,-46.79192,161476011,72.970995,-46.791931,NaN,NaN,11.07,STAR,2mass,0.0949208186391595,20180610,,,217-005128,04515303-4647309,,J045153.06-464730.7,4786900240059859968,,,tmgaia,NaN,NaN,,NaN,NaN,,252.649756,-39.493549,57.163405,-68.298827,NaN,NaN,12.915,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8,0.024,9.141,0.022,8.888,0.021,AAA-222-111-000-0-0,6,8.791,0.023,8.715,0.019,8.597,0.022,8.249,0.188,11.9807,0.000345996,0.018,gaiaj,,3693,167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0169037,NaN,0,NaN,,,NaN
b'C',b'00502644-4628539',8.30000019073486,6.34000015258789,62,-36.9000015258789,b'K4.7',8.5,1.86000001430511,4.09999990463257,13.6000003814697,5.90000009536743,b'K3.1',0.839999973773956,18.2999992370605,b'N',b'',b'Li',b'',2,1,12.61017,-46.48164,12.61017,-46.48164,80509417,12.610198,-46.481658,60.0744,-36.1209,7.94,STAR,2mass,0.0949564452819377,20180610,,8031-00486-1,218-000798,00502644-4628539,,J005026.50-462854.4,4981358629598203136,22124812,,tmgaia,0.306463,0.442244,tgas,3.40004,0.28532,tgas,303.449869,-70.645589,347.374025,-46.478304,10.213,0.024,9.026,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.029,0.02,6.503,0.027,6.341,0.023,AAA-111-111-000-0-0,16.9,6.28,0.088,6.253,0.026,6.281,0.017,6.244,0.053,8.61101,0.000345996,0.017,gaiaj,tplx,4505,175,2.36854,0.357752,NaN,NaN,9.10151,1.94368,0.707853,0.0847006,1.76478,0.587752,GIANT,0.2018251,0.0448112,294.1144,22.7703,0.0110904,NaN,0,NaN,,,NaN
b'C',b'00485254-6526330',13.8000001907349,9.55000019073486,82.3000030517578,-40.7000007629395,b'M3.2',12.2200002670288,2.96000003814697,3.5,9.89999961853027,12.1000003814697,b'M3.2',-5.94000005722046,-59.2999992370605,b'Y',b'',b'RV',b'',2,1,12.21892,-65.4425,12.21892,-65.4425,234506344,12.218959,-65.442521,82.0757,-40.468,12.008,STAR,2mass,0.0954997905211468,20180610,,,123-000804,00485254-6526330,,J004852.68-652633.5,4708637689590172928,31800678,,tmgaia,3.76697,3.76697,hsoy,NaN,NaN,,303.361275,-51.683593,325.315966,-60.398315,16.247,0.026,14.843,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.407,0.023,9.849,0.025,9.548,0.02,AAA-222-111-000-0-0,19.8,9.414,0.023,9.236,0.021,9.086,0.03,8.563,NaN,13.1209,0.000587917,0.017,gaiaj,,3209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0174365,NaN,18,0.02063706,,,NaN
b'C',b'01033563-5515561',14.1999998092651,9.23999977111816,100.300003051758,-46.9000015258789,b'M5.1',12.1000003814697,0.990000009536743,3.09999990463257,7.30000019073486,19.2000007629395,b'M5.0',-18.7099990844727,-57.7999992370605,b'Y',b'',b'RV',b'',2,2,15.89846,-55.26558,15.89846,-55.26558,206502540,15.89847,-55.265606,NaN,NaN,12.089,STAR,2mass,0.0958211630386731,20180610,,,174-001025,01033563-5515561,,J010335.77-551556.6,4914632361284715520,27148615,,tmgaia,NaN,NaN,,NaN,NaN,,299.26976,-61.776124,341.46779,-54.693672,16.993,0.121,15.788,0.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.162,0.023,9.58,0.025,9.237,0.022,AAA-222-111-000-0-0,50.1,9.047,0.023,8.804,0.02,8.558,0.021,7.817,0.164,13.3824,0.000667145,0.017,gaiaj,,2898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0216966,NaN,22,0.007702311,,,NaN
b'K',b'02414730-5259306',11.1999998092651,7.6399998664856,92.1999969482422,-4.19999980926514,b'K7.2',9.89000034332275,2.85999989509583,3.29999995231628,12.6000003814697,6.59999990463257,b'M2.1',-3.96000003814697,14.8000001907349,b'Y',b'',b'RV',b'',1,1,40.44708,-52.99183,40.44708,-52.99183,166852313,40.447105,-52.991852,NaN,NaN,9.909,STAR,2mass,0.0959552891642556,20180610,,,186-002393,02414730-5259306,,J024147.41-525930.7,4742040509244675840,26126764,,tmgaia,NaN,NaN,,NaN,NaN,,272.122166,-57.026974,5.068832,-62.621332,13.59,0.052,12.288,0.046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.481,0.027,7.851,0.034,7.641,0.027,AAA-111-111-000-0-0,22.1,7.374,0.028,7.336,0.019,7.244,0.016,6.942,0.073,10.9191,0.000345996,0.018,gaiaj,,3431,165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0404616,NaN,0,NaN,,,NaN
b'C',b'02572682-6341293',13.1999998092651,9.32999992370605,64.3000030517578,12.1999998092651,b'M3.2',11.9700002670288,2.72000002861023,4,17.7999992370605,25.8999996185303,b'M3.6',-4.26999998092651,-22.6000003814697,b'Y',b'',b'RV',b'',2,0,44.36175,-63.69147,44.36175,-63.69147,220557560,44.361777,-63.691494,NaN,NaN,11.907,STAR,2mass,0.0965442958755462,20180610,,,132-002550,02572682-6341293,,J025726.93-634129.2,,29778504,,2mass,NaN,NaN,,NaN,NaN,,282.614896,-48.164765,347.152847,-71.034427,16.12,0.033,14.856,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.164,0.023,9.566,0.024,9.332,0.025,AAA-222-111-000-0-0,55.9,9.173,0.023,9.001,0.02,8.865,0.024,8.754,0.322,NaN,NaN,0.032,vjk,,3170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.037869,NaN,14,0.0005866344,,,NaN
b'C',b'05392505-4245211',12.3000001907349,8.60000038146973,40.5999984741211,15.8999996185303,b'M1.8',11.1400003433228,2.78999996185303,3.59999990463257,21.7000007629395,5.09999990463257,b'M1.7',-2.88000011444092,-11.1999998092651,b'Y',b'',b'RV',b'',2,1,84.85437,-42.75586,84.85437,-42.75586,220622233,84.854384,-42.755885,39.0964,19.515,10.873,STAR,2mass,0.0973112006601441,20180610,,,237-006809,05392505-4245211,,J053925.09-424520.9,4803022688295732992,19828402,,tmgaia,3.77183,3.77183,hsoy,NaN,NaN,,248.573754,-30.766933,80.671886,-66.028638,14.544,0.027,13.211,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.446,0.021,8.796,0.023,8.596,0.023,AAA-222-111-000-0-0,40.5,8.47,0.023,8.378,0.02,8.258,0.02,8.144,0.188,11.8811,0.000345996,0.017,gaiaj,,3481,161,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,GIANT,NaN,NaN,NaN,NaN,0.0383383,NaN,0,NaN,,,NaN
b'C',b'00123485-5927464',8.80000019073486,6.69999980926514,58.5999984741211,-29.2999992370605,b'K5.8',8.89000034332275,2.03999996185303,4.30000019073486,98,4,b'K3.1',1.19000005722046,-24.7000007629395,b'N',b'',b'Li',b'',2,2,3.14521,-59.46289,3.14521,-59.46289,201293332,3.145226,-59.462916,57.1053,-28.4089,8.493,STAR,2mass,0.0980687436937251,20180610,,8470-00425-1,153-000191,00123485-5927464,,J001234.91-592746.7,4906068780612170112,27130011,,tmgaia,0.982653,0.476173,tgas,1.73073,0.50613,tgas,311.983127,-56.97728,327.998941,-53.256037,11,0.049,9.656,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.49,0.019,6.873,0.034,6.696,0.017,AAA-111-111-000-0-0,11.7,6.621,0.079,6.715,0.021,6.634,0.015,6.588,0.06,9.22806,0.000345996,0.017,gaiaj,splin,4168,165,NaN,NaN,NaN,NaN,0.67748,0.0640736,0.6522525,0.0751858,NaN,NaN,GIANT,NaN,NaN,577.7902,130.735,0.0106818,NaN,0,NaN,,,NaN
b'C',b'02321934-5746117',14.6000003814697,10.2299995422363,84.9000015258789,-17.7000007629395,b'M3.8',12.8999996185303,3.15000009536743,3.40000009536743,11.1999998092651,11.6999998092651,b'M4.1',-6.55000019073486,-20.6000003814697,b'Y',b'',b'RV',b'',3,1,38.08058,-57.76992,38.08058,-57.76992,201861769,38.080608,-57.769943,NaN,NaN,12.823,STAR,2mass,0.0987210014712572,20180610,,,162-002240,02321934-5746117,,J023219.46-574611.9,4738643739868943104,27176317,,tmgaia,NaN,NaN,,NaN,NaN,,279.834231,-54.599538,355.275766,-65.087689,17.332,0.145,16.228,0.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.099,0.026,10.53,0.026,10.231,0.021,AAA-222-111-000-0-0,57.4,10.034,0.023,9.84,0.02,9.68,0.04,8.695,NaN,14.0057,0.000907922,0.018,gaiaj,,3024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0380785,NaN,20,0.0004176922,,,NaN
b'C',b'01024375-6235344',13.1000003814697,8.80000019073486,89,-39.5999984741211,b'M3.8',11.460000038147,1.71000003814697,3.29999995231628,7,5.69999980926514,b'M2.9',-3.60999989509583,-3.90000009536743,b'Y',b'',b'RV',b'3',2,1,15.68229,-62.59289,15.68229,-62.59289,234523773,15.682302,-62.592917,102.744,-53.9078,11.451,STAR,2mass,0.0992132469854812,20180610,,,138-001014,01024375-6235344,,J010243.88-623534.8,4710288984255762432,29743359,,tmgaia,1.25365,1.24799,hsoy,NaN,NaN,,300.695423,-54.486274,331.665018,-59.768162,15.628,0.041,14.254,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.642,0.023,9.042,0.023,8.802,0.022,AAA-222-111-000-0-0,73,8.623,0.023,8.434,0.02,8.284,0.021,8.191,0.243,12.6799,0.000476366,0.017,gaiaj,,3177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0198744,NaN,16,0.0001434708,,,NaN
b'C',b'02412721-3049149',14.8000001907349,10.2600002288818,97.5,-32.2000007629395,b'M4.3',12.9899997711182,2.74000000953674,3.09999990463257,18.2000007629395,12.8000001907349,b'M4.3',-8.82999992370605,0.400000005960464,b'N',b'?',b'RV',b'',2,0,40.36337,-30.82081,40.36337,-30.82081,122608433,40.3634,-30.8208,101.7,-27.36,12.881,STAR,2mass,0.099489265775099,20180610,,,296-002711,02412721-3049149,,J024127.30-304915.2,5065500337461516416,15029439,,tmgaia,2,2,sblink,NaN,NaN,,228.254139,-65.719377,25.096851,-43.733752,18.064,0.163,16.03,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.127,0.024,10.529,0.022,10.256,0.019,AAA-222-111-000-0-0,37.2,10.074,0.023,9.857,0.021,9.683,0.039,8.501,NaN,14.1288,0.000966316,0.067,cdwrf,cdwrf,3092,98,5.07402,0.549158,NaN,NaN,0.196,0.045,0.166,0.05,22.0465,15.1851,DWARF,0.003163478,0.001452617,NaN,NaN,0.0175443,NaN,12,0.001680898,,,0.004647735
b'C',b'02341866-5128462',14.3999996185303,9.76000022888184,100.599998474121,-17.5,b'M4.2',12.4799995422363,2.33999991416931,3.09999990463257,10.8999996185303,11.1999998092651,b'M4.3',-8.32999992370605,-40.0999984741211,b'Y',b'',b'RV',b'',2,0,38.57775,-51.4795,38.57775,-51.4795,166787846,38.577793,-51.479508,99.3218,-16.9674,12.383,STAR,2mass,0.100618375808236,20180610,,,193-002397,02341866-5128462,,J023418.78-512846.4,4745459612449977600,25513069,,tmgaia,5.18893,5.18893,hsoy,NaN,NaN,,271.399334,-58.884455,5.292081,-60.727658,17.068,0.07,15.611,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.626,0.024,10.04,0.023,9.758,0.024,AAA-222-111-000-0-0,72,9.581,0.022,9.377,0.021,9.176,0.028,8.432,0.253,13.5846,0.000736387,0.017,gaiaj,,3074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0310913,NaN,19,0.00015047,,,NaN
b'K',b'00240899-6211042',10.6000003814697,7.48999977111816,83.1999969482422,-51.9000015258789,b'M0.2',9.94999980926514,2.27999997138977,3.40000009536743,6.09999990463257,11.5,b'K7.2',-1.75999999046326,179.699996948242,b'Y',b'',b'Li',b'',2,1,6.03746,-62.1845,6.03746,-62.1845,231867117,6.0374,-62.1845,87.52,-52.12,9.557,STAR,2mass,0.10079119989938,20180610,1910,8841-00065-1,140-000379,00240899-6211042,,J002409.13-621104.7,4901926404913922816,29731051,,tmgaia,2,2,sblink,21.59,2.22,hip,308.429684,-54.651505,326.530295,-56.200954,12.713,0.048,11.324,0.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.385,0.026,7.708,0.034,7.494,0.021,AAA-111-111-000-0-0,32.3,7.251,0.036,7.306,0.019,7.224,0.017,7.073,0.098,10.5002,0.000345996,0.04,cdwrf,cdwrf,3900,67,4.70461,0.333592,NaN,NaN,0.587,0.084,0.636,0.109,3.14444,1.34991,DWARF,0.07181735,0.0205542,40.54398,4.76264,0.0151285,NaN,21,0.001152483,,,0.008322596
b'C',b'23291752-6749598',14.1000003814697,9.89000034332275,70.5,-67.4000015258789,b'M3.9',12.6000003814697,2.75999999046326,3.40000009536743,6.09999990463257,6.19999980926514,b'M3.5',-9.06999969482422,29.2999992370605,b'Y',b'',b'RV',b'',2,1,352.323,-67.83328,352.323,-67.83328,229807051,352.32302,-67.833307,74.5423,-63.6754,12.481,STAR,2mass,0.100924825771464,20180610,,,111-128855,23291752-6749598,,J232917.65-675000.7,6388041061343725824,33071541,,tmgaia,3.9083,3.9083,hsoy,NaN,NaN,,314.220184,-47.454173,312.045294,-56.05991,17.08,0.111,15.671,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.793,0.025,10.187,0.025,9.892,0.02,AAA-222-111-000-0-0,26.2,9.753,0.024,9.563,0.019,9.361,0.037,8.68,NaN,13.6438,0.00075813,0.018,gaiaj,,3092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.029283,NaN,13,0.05898605,,,NaN
b'C',b'02420404-5359000',14,9.28999996185303,98.5999984741211,-10.3000001907349,b'M3.9',11.9700002670288,2.13000011444092,3.09999990463257,11.8999996185303,19.3999996185303,b'M4.3',-8.9399995803833,-23,b'Y',b'',b'RV',b'',2,1,40.51683,-53.98333,40.51683,-53.98333,201898220,40.516864,-53.98335,98.0906,-12.5893,11.894,STAR,2mass,0.101804784922665,20180610,,,181-002509,02420404-5359000,,J024204.18-535900.1,4741424610934516992,26126811,,tmgaia,5.22328,5.22328,hsoy,NaN,NaN,,273.428664,-56.341475,3.680675,-63.388041,16.667,0.089,15.23,0.103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.11,0.023,9.528,0.026,9.287,0.019,AAA-222-111-000-0-0,23,9.078,0.023,8.87,0.02,8.701,0.023,8.522,0.246,13.1102,0.000584909,0.017,gaiaj,,3063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0638375,NaN,22,0.3350891,,,NaN
b'C',b'22015342-4623115',8.5,6.30000019073486,30.2000007629395,-60.7999992370605,b'K5.8',8.5,1.64999997615814,4.30000019073486,23.3999996185303,4.19999980926514,b'K3.2',1.1599999666214,-12.5,b'N',b'',b'Li',b'',2,2,330.47258,-46.38653,330.47258,-46.38653,71314259,330.472614,-46.386546,27.47,-59.06,8.06,STAR,2mass,0.102206791095245,20180610,108760,8438-01746-1,219-186000,22015342-4623115,,J220153.44-462312.0,6561607493004578560,24573077,,tmgaia,2,2,sblink,2.67,1.31,hip,351.38792,-51.588864,315.014425,-31.940584,10.358,0.032,9.27,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.094,0.027,6.414,0.029,6.298,0.017,AAA-111-111-000-0-0,66.6,6.261,0.079,6.249,0.026,6.239,0.017,6.164,0.066,8.76925,0.000345996,0.019,gaiaj,splin,4231,166,NaN,NaN,NaN,NaN,0.68885,0.0658141,0.6616718,0.0765349,2.02427,0.580209,GIANT,0.1369985,0.02617825,374.5318,183.759,0.0151948,NaN,0,NaN,,,NaN
b'C',b'03271701-6128407',9.39999961853027,7.3899998664856,82.5999984741211,6.5,b'K3.7',9.47000026702881,2.99000000953674,3.29999995231628,27,4.30000019073486,b'G6.4',1.14999997615814,18.5,b'N',b'',b'Li',b'',2,2,51.82087,-61.47797,51.82087,-61.47797,279741867,51.820889,-61.477997,82.0962,10.4759,8.928,STAR,2mass,0.102540552563526,20180610,,8867-00052-1,143-003166,03271701-6128407,,J032717.14-612840.6,4722612070061717504,29788334,,tmgaia,0.362242,0.96526,tgas,2.52278,0.280164,tgas,276.824175,-46.977295,359.00573,-72.830752,10.934,0.065,10.006,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.063,0.023,7.503,0.038,7.388,0.018,AAA-111-111-000-0-0,11.2,7.235,0.038,7.406,0.019,7.338,0.017,7.357,0.091,9.56694,0.000345996,0.018,gaiaj,tplx,4490,168,2.39081,0.510908,NaN,NaN,8.81077,2.18102,0.704881,0.0839794,1.77783,0.584262,GIANT,0.1976201,0.04329707,396.3882,39.6204,0.0761306,NaN,0,NaN,,,NaN
b'C',b'02001992-6614017',14.6000003814697,9.88000011444092,82.6999969482422,-14.1000003814697,b'M3.0',12.5600004196167,3.47000002861023,3.5,11.8000001907349,16.2000007629395,b'M4.0',-6.19000005722046,-41.7999992370605,b'Y',b'',b'RV',b'',2,2,30.083,-66.23381,30.083,-66.23381,232083054,30.083042,-66.233833,86.2718,-15.5388,12.452,STAR,2mass,0.102804854512355,20180610,,,119-001673,02001992-6614017,,J020020.10-661402.0,4698166387523488896,32406005,,tmgaia,5.45868,5.45864,hsoy,NaN,NaN,,292.353925,-49.455472,332.866562,-66.930728,16.962,NaN,15.675,0.126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.741,0.024,10.153,0.023,9.88,0.019,AAA-222-111-000-0-0,27.6,9.708,0.023,9.5,0.02,9.322,0.034,9.038,0.405,13.6269,0.000751837,0.017,gaiaj,,3089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0307734,NaN,20,0.003855688,,,NaN
b'C',b'02304370-5811560',14.3999996185303,10.4399995803833,59.5999984741211,-0.100000001490116,b'M3.4',13.0799999237061,3.66000008583069,4.19999980926514,-16,4.59999990463257,b'M1.7',0.25,40.2000007629395,b'N',b'',b'H{alpha}',b'2',2,1,37.68208,-58.19889,37.68208,-58.19889,201859307,37.682119,-58.19891,53.429,2.48833,12.786,STAR,2mass,0.103237876192673,20180610,,,160-002244,02304370-5811560,,J023043.77-581156.0,4738067939373260032,27175784,,tmgaia,3.2216,3.22158,hsoy,NaN,NaN,,280.590231,-54.409913,354.178921,-65.214971,16.726,0.129,15.419,0.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.258,0.021,10.655,0.022,10.441,0.021,AAA-222-111-000-0-0,47,10.295,0.023,10.156,0.02,10.015,0.045,8.709,NaN,13.8561,0.000842281,0.017,gaiaj,,3342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0322549,NaN,11,0.01713663,,,NaN
b'C',b'04000395-2902280',9.69999980926514,7.51999998092651,77.6999969482422,-23,b'K5.3',9.72000026702881,2.98000001907349,3.20000004768372,15.8000001907349,6.90000009536743,b'K4.1',-0.660000026226044,207.300003051758,b'Y',b'',b'Li',b'',2,1,60.01646,-29.04111,60.01646,-29.04111,44670257,60.016488,-29.041125,75.0613,-18.5803,9.222,STAR,2mass,0.103355178899391,20180610,,6461-01120-2,305-004249,04000395-2902280,,,4888246246882241152,,,tmgaia,0.571214,0.758509,tgas,20.6448,0.230799,tgas,227.026524,-48.629119,48.947262,-48.297016,11.511,0.069,10.393,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.28,0.029,7.694,0.055,7.523,0.026,AAA-111-111-ddd-0-0,11.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.91405,0.000345996,0.019,gaiaj,tplx,4380,174,4.3722,0.202119,NaN,NaN,0.893125,0.14853,0.684859,0.0812641,1.87594,0.580135,GIANT,0.1693737,0.0349192,48.43842,0.535533,0.00738229,NaN,0,NaN,,,NaN
b'C',b'00235732-5531435',14.8000001907349,10.2399997711182,91.9000015258789,-66.9000015258789,b'M4.0',12.9499998092651,3.02999997138977,3.09999990463257,5.30000019073486,6.90000009536743,b'M4.1',-5.05000019073486,24.3999996185303,b'Y',b'',b'RV',b'',2,1,5.98883,-55.52875,5.98883,-55.52875,281461138,5.988866,-55.528771,94.6361,-65.1168,12.966,STAR,2mass,0.105337399360284,20180610,,,173-000395,00235732-5531435,,J002357.44-553144.2,4920061474825185408,,,tmgaia,4.04075,4.04075,hsoy,NaN,NaN,,311.002759,-61.166743,334.065373,-51.248835,17.87,0.162,17.064,0.378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.112,0.023,10.551,0.021,10.245,0.021,AAA-222-111-000-0-0,19.1,10.073,0.022,9.866,0.02,9.65,0.04,8.849,0.438,14.2201,0.00101244,0.017,gaiaj,,2824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,NaN,NaN,0.0144529,NaN,24,0.06772236,,,NaN
b'C',b'02294569-5541496',14.8000001907349,10.2600002288818,89.5,-17.7000007629395,b'M4.3',12.9700002670288,2.73000001907349,3.29999995231628,11.5,12.5,b'M4.8',-6.40999984741211,499.600006103516,b'Y',b'',b'Li',b'',3,1,37.44037,-55.69711,37.44037,-55.69711,201857950,37.440405,-55.697132,NaN,NaN,13.377,STAR,2mass,0.106371945729991,20180610,,,172-002215,02294569-5541496,,J022945.82-554149.7,,,,2mass,NaN,NaN,,NaN,NaN,,277.877825,-56.38621,358.175886,-63.404328,18.251,0.166,17.085,1.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.103,0.023,10.538,0.023,10.262,0.021,AAA-222-111-000-0-0,19.7,10.039,0.023,9.817,0.02,9.619,0.038,8.794,NaN,NaN,NaN,0.355,vjk,,2823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,0.0338728,NaN,22,0.003544291,,,NaN
