Name,SpT,__3.6_,__4.5_,__5.8_,__8.0_,__24_,W1mag,W2mag,W3mag,W4mag,E4.5,E8.0,E24,EW2,EW3,EW4,WISE,_2M,Simbad,_RA,_DE,RA,DEC
b'2MASS J16111820-1803585',b'M6',11.369999885559082,,11.149999618530273,,,11.550000190734863,11.270000457763672,11.279999732971191,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.82583,-18.06625,242.82583,-18.06625
b'2MASS J16111907-2319202',b'M5',,,,,,10.600000381469727,10.239999771118164,8.789999961853027,7.449999809265137,b'',b'',b'',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.82946,-23.32228,242.82946,-23.32228
b'2MASS J16111935-1905080',b'M6.5',12.100000381469727,11.90999984741211,11.979999542236328,11.869999885559082,,12.25,11.90999984741211,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.83062,-19.08556,242.83062,-19.08556
b'2MASS J16112023-1847554',b'M6',,,,,,11.539999961853027,11.229999542236328,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.83429,-18.79872,242.83429,-18.79872
b'2MASS J16112044-1919369',b'M2',,,,,,9.65999984741211,9.529999732971191,9.359999656677246,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.83517,-19.32692,242.83517,-19.32692
b'2MASS J16112057-1820549',b'K5',,8.399999618530273,,8.319999694824219,7.75,8.350000381469727,8.369999885559082,8.15999984741211,7.409999847412109,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.83571,-18.34858,242.83571,-18.34858
b'2MASS J16112305-1905231',b'M4',8.960000038146973,,8.880000114440918,,8.699999809265137,9.100000381469727,8.899999618530273,8.729999542236328,,b'',b'',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.84604,-19.08975,242.84604,-19.08975
b'2MASS J16112399-2253326',b'M4',,,,,,10.5,10.380000114440918,10.229999542236328,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.84996,-22.89239,242.84996,-22.89239
b'2MASS J16112479-2655461',b'M6.5',,,,,,13.65999984741211,13.399999618530273,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.85329,-26.92947,242.85329,-26.92947
b'2MASS J16112630-2340059',b'M5.5',,,,,,12.15999984741211,11.920000076293945,11.800000190734863,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.85958,-23.66831,242.85958,-23.66831
b'2MASS J16112630-2008242',b'M0.5',,,,,,9.5600004196167,9.520000457763672,9.380000114440918,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.85958,-20.14006,242.85958,-20.14006
b'2MASS J16112939-1942246',b'M6',,,,,,11.109999656677246,10.850000381469727,10.760000228881836,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.87246,-19.70683,242.87246,-19.70683
b'2MASS J16112959-1900292',b'M6',11.979999542236328,11.850000381469727,11.729999542236328,11.779999732971191,,12.1899995803833,11.880000114440918,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.87329,-19.00811,242.87329,-19.00811
b'2MASS J16112979-1850541',b'M4',,9.130000114440918,,9.270000457763672,,9.4399995803833,9.25,9.069999694824219,,b'N',b'N',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.87412,-18.84836,242.87412,-18.84836
b'2MASS J16113134-1838259',b'K5',,,,,,4.510000228881836,,1.3200000524520874,-0.4699999988079071,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.88058,-18.64053,242.88058,-18.64053
b'2MASS J16113180-2237082',b'M5.5',,,,,,11.619999885559082,11.380000114440918,11.010000228881836,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.8825,-22.61894,242.8825,-22.61894
b'2MASS J16113363-1914003',b'M3',,,,,,9.899999618530273,9.75,9.569999694824219,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.89012,-19.23342,242.89012,-19.23342
b'2MASS J16113470-2219442',b'M5.75',,,,,,12.109999656677246,11.869999885559082,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.89458,-22.32894,242.89458,-22.32894
b'2MASS J16113761-2346147',b'M5',,,,,,11.029999732971191,10.8100004196167,10.739999771118164,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.90671,-23.77075,242.90671,-23.77075
b'2MASS J16113784-2210273',b'M4',,,,,,9.970000267028809,9.779999732971191,9.729999542236328,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.90767,-22.17425,242.90767,-22.17425
b'2MASS J16113837-2307072',b'M6.25',,,,,,12.600000381469727,12.3100004196167,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.90987,-23.11867,242.90987,-23.11867
b'2MASS J16114040-2311347',b'M5.75',,,,,,11.420000076293945,11.199999809265137,11.15999984741211,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.91833,-23.19297,242.91833,-23.19297
b'2MASS J16114353-2527073',b'M5.25',,,,,,10.609999656677246,10.359999656677246,10.239999771118164,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.93137,-25.45203,242.93137,-25.45203
b'2MASS J16114530-2254329',b'M5.5',,,,,,11.619999885559082,11.359999656677246,11.289999961853027,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.93875,-22.90914,242.93875,-22.90914
b'2MASS J16114534-1928132',b'M5',,,,,6.960000038146973,11.260000228881836,10.720000267028809,9.220000267028809,,b'',b'',b'Y',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',242.93892,-19.47033,242.93892,-19.47033
b'2MASS J16114612-1907429',b'M5',10.739999771118164,10.649999618530273,10.5600004196167,10.640000343322754,9.260000228881836,10.890000343322754,10.640000343322754,10.289999961853027,,b'N',b'N',b'Y',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.94217,-19.12858,242.94217,-19.12858
b'2MASS J16114735-2242062',b'M5',,,,,,12.329999923706055,12.09000015258789,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.94729,-22.70172,242.94729,-22.70172
b'2MASS J16114920-1947431',b'M4.75',,,,,,10.640000343322754,10.4399995803833,10.220000267028809,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.955,-19.79531,242.955,-19.79531
b'2MASS J16115091-2012098',b'M3.5',,,,,,10.09000015258789,9.739999771118164,8.140000343322754,5.980000019073486,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',242.96212,-20.20272,242.96212,-20.20272
b'2MASS J16115266-2232421',b'A3V',,7.21999979019165,,7.300000190734863,7.210000038146973,7.199999809265137,7.190000057220459,7.239999771118164,7.139999866485596,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.96942,-22.54503,242.96942,-22.54503
b'2MASS J16115436-2157025',b'M8',,,,,,12.949999809265137,12.609999656677246,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.9765,-21.95069,242.9765,-21.95069
b'2MASS J16115439-2236491',b'M6.25',,,,,,13.039999961853027,12.800000190734863,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.97662,-22.61364,242.97662,-22.61364
b'2MASS J16115551-2106179',b'F1V',,,,,7.440000057220459,7.510000228881836,7.53000020980835,7.510000228881836,7.550000190734863,b'',b'',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.98129,-21.10497,242.98129,-21.10497
b'2MASS J16115626-1943229',b'M3',,,,,,9.699999809265137,9.520000457763672,9.430000305175781,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.98442,-19.72303,242.98442,-19.72303
b'2MASS J16115633-2304051',b'M1',,,,,,8.550000190734863,8.479999542236328,8.369999885559082,8.729999542236328,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',242.98471,-23.06808,242.98471,-23.06808
b'2MASS J16115737-2215066',b'M5.5',,,,,,12.510000228881836,12.239999771118164,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',242.98904,-22.25183,242.98904,-22.25183
b'2MASS J16115858-1927003',b'B8V',,,,,5.659999847412109,5.710000038146973,,5.590000152587891,,b'',b'',b'N',b'',b'N',b'',b'WISE',b'2M',b'Simbad',242.99408,-19.45008,242.99408,-19.45008
b'2MASS J16115927-1906532',b'K0',7.960000038146973,7.960000038146973,7.889999866485596,7.869999885559082,7.739999771118164,7.849999904632568,7.78000020980835,7.739999771118164,7.710000038146973,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',242.99696,-19.11478,242.99696,-19.11478
b'2MASS J16115974-1927381',b'B2IV',,3.7300000190734863,,3.8299999237060547,3.809999942779541,3.7100000381469727,,3.809999942779541,3.9100000858306885,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',242.99892,-19.46058,242.99892,-19.46058
b'2MASS J16120989-2355175',b'A2IV',,7.5,,7.5,7.53000020980835,7.480000019073486,7.46999979019165,7.46999979019165,7.230000019073486,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',243.04121,-23.92153,243.04121,-23.92153
b'2MASS J16121016-2758305',b'M8.5',,,,,,13.65999984741211,13.430000305175781,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.04233,-27.97514,243.04233,-27.97514
b'2MASS J16121043-1932275',b'M5',,,,,,10.949999809265137,10.729999542236328,10.600000381469727,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.04346,-19.54097,243.04346,-19.54097
b'2MASS J16121185-2047267',b'M6.5',12.149999618530273,12.029999732971191,11.989999771118164,11.930000305175781,,12.369999885559082,12.079999923706055,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.04937,-20.79075,243.04937,-20.79075
b'2MASS J16121492-2218038',b'M5',,,,,,11.229999542236328,11.050000190734863,11.130000114440918,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.06217,-22.30106,243.06217,-22.30106
b'2MASS J16121609-2344248',b'M5',,,,,,,,,,b'',b'',b'',b'',b'',b'',b'WISE',b'2M',b'Simbad',243.06704,-23.74022,243.06704,-23.74022
b'2MASS J16121821-2755349',b'B2V',,5.019999980926514,,5.110000133514404,4.96999979019165,5.099999904632568,,5.010000228881836,,b'N',b'N',b'N',b'',b'N',b'',b'WISE',b'2M',b'Simbad',243.07587,-27.92636,243.07587,-27.92636
b'2MASS J16122092-1909041',b'M1',9.3100004196167,9.289999961853027,9.239999771118164,9.270000457763672,9.100000381469727,9.430000305175781,9.289999961853027,9.109999656677246,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.08717,-19.15114,243.08717,-19.15114
b'2MASS J16122183-1934445',b'B9V',,7.03000020980835,,7.010000228881836,5.599999904632568,7.03000020980835,7.03000020980835,6.710000038146973,5.71999979019165,b'N',b'N',b'Y',b'N',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.09096,-19.57903,243.09096,-19.57903
b'2MASS J16122737-2009596',b'M4.5',,,,,,11.210000038146973,10.760000228881836,8.800000190734863,6.989999771118164,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.11404,-20.16656,243.11404,-20.16656
b'2MASS J16122764-2156407',b'M9',14.890000343322754,14.479999542236328,,,,15.34000015258789,14.6899995803833,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.11517,-21.94464,243.11517,-21.94464
b'2MASS J16122768-2406485',b'M7',,,,,,11.6899995803833,11.479999542236328,11.0600004196167,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.11533,-24.11347,243.11533,-24.11347
b'2MASS J16122895-2159358',b'M9.25',14.010000228881836,13.699999809265137,,,,14.149999618530273,13.579999923706055,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.12062,-21.99328,243.12062,-21.99328
b'2MASS J16123458-2458341',b'M5.5',,,,,,10.770000457763672,10.59000015258789,10.279999732971191,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.14408,-24.97614,243.14408,-24.97614
b'2MASS J16123759-2349234',b'M5.75',12.489999771118164,12.40999984741211,12.34000015258789,12.369999885559082,,12.59000015258789,12.40999984741211,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.15662,-23.82317,243.15662,-23.82317
b'2MASS J16123916-1859284',b'M0.5',,8.020000457763672,,7.010000228881836,4.46999979019165,8.65999984741211,8.239999771118164,6.389999866485596,4.53000020980835,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.16317,-18.99122,243.16317,-18.99122
b'2MASS J16123954-2228082',b'M4.5',,,,,,10.220000267028809,10.079999923706055,9.979999542236328,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.16475,-22.46894,243.16475,-22.46894
b'2MASS J16124051-1859282',b'K6',7.320000171661377,7.360000133514404,,7.349999904632568,7.230000019073486,7.380000114440918,7.380000114440918,7.230000019073486,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.16879,-18.99117,243.16879,-18.99117
b'2MASS J16124123-1949380',b'M1',,,,,,8.710000038146973,8.640000343322754,8.539999961853027,8.210000038146973,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.17179,-19.82722,243.17179,-19.82722
b'2MASS J16124374-2308231',b'M5',,,,,,10.75,10.529999732971191,10.300000190734863,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.18225,-23.13975,243.18225,-23.13975
b'2MASS J16124410-1930102',b'B9V',6.940000057220459,6.929999828338623,6.920000076293945,6.949999809265137,6.199999809265137,6.949999809265137,6.929999828338623,6.789999961853027,6.190000057220459,b'N',b'N',b'Y',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',243.18375,-19.50283,243.18375,-19.50283
b'2MASS J16124506-2305303',b'M5.5',12.119999885559082,,11.960000038146973,,,12.260000228881836,11.989999771118164,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.18775,-23.09175,243.18775,-23.09175
b'2MASS J16124692-2338408',b'M6',12.210000038146973,12.109999656677246,12.079999923706055,12.029999732971191,,12.420000076293945,12.1899995803833,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.1955,-23.64467,243.1955,-23.64467
b'2MASS J16124726-1903531',b'M6',,,,,,11.510000228881836,11.229999542236328,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.19692,-19.06475,243.19692,-19.06475
b'2MASS J16124893-1800525',b'M3',,,,,,10.109999656677246,9.90999984741211,9.460000038146973,8.09000015258789,b'',b'',b'',b'N',b'N',b'Y',b'WISE',b'2M',b'Simbad',243.20387,-18.01458,243.20387,-18.01458
b'2MASS J16125528-2226542',b'M5.5',,,,,,11.029999732971191,10.680000305175781,8.5,6.059999942779541,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.23033,-22.44839,243.23033,-22.44839
b'2MASS J16125533-2319456',b'G2V',,7.25,,7.21999979019165,6.690000057220459,7.260000228881836,7.25,7.130000114440918,6.690000057220459,b'N',b'N',b'Y',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',243.23054,-23.32933,243.23054,-23.32933
b'2MASS J16125588-2518581',b'M4.5',,,,,,10.579999923706055,10.390000343322754,10.0,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.23283,-25.31614,243.23283,-25.31614
b'2MASS J16125723-2428013',b'M4',,,,,,11.779999732971191,11.539999961853027,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.23846,-24.46703,243.23846,-24.46703
b'2MASS J16130232-2124283',b'M9',15.09000015258789,14.930000305175781,,,,15.520000457763672,14.920000076293945,,,b'N',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.25967,-21.40786,243.25967,-21.40786
b'2MASS J16130234-2501460',b'M2',,,,,,9.300000190734863,9.239999771118164,9.130000114440918,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.25975,-25.02944,243.25975,-25.02944
b'2MASS J16130235-1904450',b'M6',12.09000015258789,11.680000305175781,11.350000381469727,10.880000114440918,8.239999771118164,12.119999885559082,11.5600004196167,10.029999732971191,,b'Y',b'Y',b'Y',b'Y',b'Y',b'',b'WISE',b'2M',b'Simbad',243.25979,-19.07917,243.25979,-19.07917
b'2MASS J16130271-2257446',b'K4.5',,8.329999923706055,,8.279999732971191,8.239999771118164,8.289999961853027,8.3100004196167,8.1899995803833,7.960000038146973,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',243.26129,-22.96239,243.26129,-22.96239
b'2MASS J16130306-1929319',b'M5.5',,,,,,12.100000381469727,11.8100004196167,11.350000381469727,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.26275,-19.49219,243.26275,-19.49219
b'2MASS J16130762-1703524',b'M5.5',,,,,,12.489999771118164,12.260000228881836,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.28175,-17.06456,243.28175,-17.06456
b'2MASS J16130996-1904269',b'M4',10.039999961853027,9.680000305175781,9.420000076293945,8.770000457763672,5.989999771118164,10.279999732971191,9.8100004196167,8.09000015258789,6.139999866485596,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.2915,-19.07414,243.2915,-19.07414
b'2MASS J16131023-1904131',b'M2.5',9.34000015258789,9.3100004196167,9.270000457763672,9.239999771118164,8.800000190734863,9.5,9.289999961853027,9.180000305175781,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.29262,-19.07031,243.29262,-19.07031
b'2MASS J16131082-2313514',b'M5.75',11.329999923706055,,11.109999656677246,,,11.430000305175781,11.210000038146973,10.949999809265137,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.29508,-23.23094,243.29508,-23.23094
b'2MASS J16131158-2229066',b'A8III/IV',,,,,,5.78000020980835,,2.0199999809265137,0.6299999952316284,b'',b'',b'',b'',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.29825,-22.48517,243.29825,-22.48517
b'2MASS J16131211-2305031',b'M6.5',12.550000190734863,12.449999809265137,12.359999656677246,12.40999984741211,,12.649999618530273,12.40999984741211,,,b'N',b'N',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.30046,-23.08419,243.30046,-23.08419
b'2MASS J16131216-2315164',b'M4.5',10.5600004196167,,10.40999984741211,,,10.680000305175781,10.510000228881836,10.390000343322754,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.30067,-23.25456,243.30067,-23.25456
b'2MASS J16131858-2212489',b'K0',7.300000190734863,7.340000152587891,,7.340000152587891,7.230000019073486,7.320000171661377,7.340000152587891,7.289999961853027,7.309999942779541,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',243.32742,-22.21358,243.32742,-22.21358
b'2MASS J16132665-2230348',b'M6.25',,,,,,12.329999923706055,11.989999771118164,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.36104,-22.50967,243.36104,-22.50967
b'2MASS J16132809-1924524',b'M5.5',,,,,,11.640000343322754,11.380000114440918,11.069999694824219,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.36704,-19.41456,243.36704,-19.41456
b'2MASS J16132929-2311075',b'K1',8.239999771118164,8.279999732971191,,8.260000228881836,8.119999885559082,8.300000190734863,8.279999732971191,8.149999618530273,8.050000190734863,b'N',b'N',b'N',b'N',b'N',b'N',b'WISE',b'2M',b'Simbad',243.37204,-23.18542,243.37204,-23.18542
b'2MASS J16133476-2328156',b'M5.75',,,,,,12.390000343322754,12.119999885559082,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.39483,-23.471,243.39483,-23.471
b'2MASS J16133647-2327353',b'M5.75',,,,,,11.0600004196167,10.819999694824219,10.859999656677246,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.40196,-23.45981,243.40196,-23.45981
b'2MASS J16133650-2503473',b'M3.5',,,,,,9.779999732971191,9.270000457763672,7.840000152587891,5.650000095367432,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.40208,-25.06314,243.40208,-25.06314
b'2MASS J16133688-2327298',b'M4.5',,,,,,10.779999732971191,10.579999923706055,10.600000381469727,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.40367,-23.45828,243.40367,-23.45828
b'2MASS J16134045-2233156',b'M5.5',,,,,,11.220000267028809,10.640000343322754,8.869999885559082,6.739999771118164,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.41854,-22.55433,243.41854,-22.55433
b'2MASS J16134079-2219459',b'M7.5',,,,,,13.420000076293945,13.079999923706055,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.41996,-22.32942,243.41996,-22.32942
b'2MASS J16134131-2354218',b'M5',,,,,,10.890000343322754,10.699999809265137,10.609999656677246,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.42212,-23.90606,243.42212,-23.90606
b'2MASS J16134264-2301279',b'M6.25',,,,,,12.470000267028809,12.25,11.84000015258789,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.42767,-23.02442,243.42767,-23.02442
b'2MASS J16134389-1926485',b'M0',8.680000305175781,8.640000343322754,8.579999923706055,8.640000343322754,8.319999694824219,8.75,8.65999984741211,8.5600004196167,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.43287,-19.44681,243.43287,-19.44681
b'2MASS J16134549-2425196',b'B6IV',,6.099999904632568,,6.179999828338623,6.150000095367432,6.019999980926514,,6.130000114440918,6.150000095367432,b'N',b'N',b'N',b'',b'N',b'N',b'WISE',b'2M',b'Simbad',243.43954,-24.42211,243.43954,-24.42211
b'2MASS J16134750-1835004',b'M2',9.670000076293945,9.569999694824219,9.579999923706055,9.520000457763672,9.220000267028809,9.789999961853027,9.680000305175781,9.569999694824219,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.44792,-18.58344,243.44792,-18.58344
b'2MASS J16134880-2509006',b'M5',,,,,,11.960000038146973,11.319999694824219,9.579999923706055,7.309999942779541,b'',b'',b'',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.45333,-25.15017,243.45333,-25.15017
b'2MASS J16135434-2320342',b'M4.5',,,,,4.96999979019165,9.729999542236328,9.289999961853027,7.21999979019165,5.090000152587891,b'',b'',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.47642,-23.34283,243.47642,-23.34283
b'2MASS J16135765-2053447',b'M5.5',,,,,,12.90999984741211,12.699999809265137,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.49021,-20.89575,243.49021,-20.89575
b'2MASS J16135815-1848290',b'M2',9.720000267028809,9.59000015258789,9.5600004196167,9.550000190734863,9.109999656677246,9.729999542236328,9.59000015258789,9.210000038146973,,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.49229,-18.80806,243.49229,-18.80806
b'2MASS J16140211-2301021',b'G4',8.390000343322754,8.430000305175781,,8.430000305175781,8.25,8.40999984741211,8.420000076293945,8.329999923706055,8.239999771118164,b'N',b'N',b'N',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.50879,-23.01725,243.50879,-23.01725
b'2MASS J16140514-2042017',b'M6.5',,,,,,13.100000381469727,12.84000015258789,,,b'',b'',b'',b'N',b'',b'',b'WISE',b'2M',b'Simbad',243.52142,-20.70047,243.52142,-20.70047
b'2MASS J16141107-2305362',b'K2',6.849999904632568,6.619999885559082,,5.639999866485596,3.4200000762939453,7.320000171661377,7.050000190734863,5.0,3.5799999237060547,b'Y',b'Y',b'Y',b'Y',b'Y',b'Y',b'WISE',b'2M',b'Simbad',243.54612,-23.09339,243.54612,-23.09339
b'2MASS J16141235-2219132',b'M4.5',,,,,,10.479999542236328,10.329999923706055,10.260000228881836,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.55146,-22.32033,243.55146,-22.32033
b'2MASS J16141352-2244578',b'M4.5',,,,,,11.279999732971191,11.069999694824219,10.9399995803833,,b'',b'',b'',b'N',b'N',b'',b'WISE',b'2M',b'Simbad',243.55633,-22.74939,243.55633,-22.74939
